200
800
['34', '574', '148', '372', '909']
['356', '178', '466', '957', '673', '115', '446', '547', '421', '49', '663', '928', '577', '315', '627', '479', '449', '802', '674', '176']
['830', '352', '207', '952', '915', '46', '471', '456', '459', '637', '901', '596', '139', '277', '996', '257', '902', '303', '852', '494']
['808', '870', '839', '7', '719', '306', '968', '419', '239', '876', '290', '835', '676', '791', '573', '188', '482', '230', '691', '240']
['736', '686', '656', '509', '168', '342', '572', '362', '913', '768', '234', '662', '934', '836', '59', '440', '402', '911', '849', '669']
['355', '391', '601', '386', '498', '546', '545', '735', '721', '222', '773', '672', '395', '382', '336', '108', '948', '478', '689', '274']
['911', '245', '119', '866', '699', '403', '743', '593', '344', '35', '943', '201', '761', '696', '728', '41', '397', '439', '600', '59']
['920', '997', '165', '793', '877', '314', '34', '383', '435', '81', '797', '307', '715', '858', '249', '519', '37', '131', '518', '180']
['224', '585', '624', '359', '478', '369', '692', '839', '432', '887', '237', '633', '91', '64', '946', '242', '100', '73', '448', '392']
['572', '46', '172', '524', '771', '623', '699', '39', '532', '228', '484', '458', '67', '110', '348', '108', '688', '674', '145', '696']
['470', '814', '214', '719', '903', '486', '517', '897', '273', '751', '111', '894', '377', '501', '508', '901', '62', '370', '536', '221']
['844', '78', '865', '756', '983', '663', '20', '692', '87', '383', '944', '606', '294', '967', '144', '528', '360', '111', '220', '746']
['534', '179', '672', '299', '497', '254', '784', '580', '939', '616', '85', '422', '775', '277', '201', '706', '617', '821', '638', '13']
['298', '985', '884', '873', '61', '823', '853', '872', '155', '384', '217', '449', '840', '419', '624', '339', '996', '855', '281', '224']
['840', '194', '359', '8', '586', '941', '173', '898', '144', '427', '737', '621', '322', '19', '284', '800', '114', '889', '461', '865']
['607', '526', '999', '743', '53', '911', '512', '457', '801', '790', '640', '344', '161', '384', '373', '995', '813', '798', '152', '597']
['395', '931', '664', '772', '526', '868', '688', '532', '239', '854', '81', '355', '819', '433', '502', '834', '763', '668', '609', '437']
['203', '902', '264', '373', '561', '268', '280', '190', '78', '562', '130', '218', '431', '300', '821', '307', '703', '33', '11', '346']
['584', '902', '209', '726', '194', '503', '700', '379', '466', '372', '468', '868', '782', '446', '435', '921', '96', '69', '31', '332']
['318', '200', '659', '966', '717', '331', '382', '302', '294', '77', '110', '68', '773', '691', '792', '595', '474', '827', '907', '379']
['52', '914', '126', '866', '558', '638', '965', '79', '920', '674', '917', '659', '902', '439', '27', '17', '501', '403', '709', '98']
['569', '531', '746', '79', '940', '692', '935', '791', '754', '114', '817', '765', '634', '865', '216', '961', '498', '776', '95', '965']
['398', '511', '911', '446', '117', '535', '146', '669', '499', '73', '476', '175', '216', '865', '850', '752', '909', '918', '283', '489']
['607', '496', '905', '753', '540', '88', '113', '749', '853', '491', '148', '278', '569', '594', '410', '167', '236', '351', '192', '638']
['5', '227', '866', '477', '730', '777', '765', '987', '155', '4', '445', '220', '656', '431', '919', '428', '459', '678', '738', '383']
['106', '216', '819', '651', '281', '599', '783', '271', '943', '220', '293', '865', '212', '647', '441', '71', '490', '847', '867', '713']
['549', '879', '980', '76', '956', '757', '78', '125', '413', '237', '841', '147', '30', '897', '45', '802', '825', '140', '608', '44']
['441', '698', '87', '37', '335', '254', '263', '163', '165', '805', '369', '283', '870', '608', '999', '605', '48', '166', '824', '168']
['423', '848', '90', '11', '484', '89', '54', '455', '576', '139', '239', '888', '315', '40', '112', '282', '31', '517', '478', '933']
['720', '734', '969', '495', '600', '593', '332', '276', '979', '794', '805', '886', '233', '95', '516', '86', '546', '727', '110', '438']
['748', '204', '995', '735', '611', '407', '67', '683', '529', '206', '823', '198', '524', '636', '166', '481', '786', '690', '630', '433']
['561', '208', '591', '717', '617', '215', '179', '991', '87', '126', '187', '510', '694', '697', '476', '706', '15', '233', '816', '78']
['862', '932', '600', '214', '588', '338', '928', '987', '919', '411', '66', '670', '715', '437', '962', '761', '177', '666', '175', '722']
['434', '668', '588', '557', '180', '198', '725', '31', '125', '271', '42', '217', '583', '528', '353', '331', '184', '169', '835', '482']
['401', '731', '670', '791', '962', '869', '792', '499', '315', '91', '158', '161', '814', '408', '387', '622', '411', '553', '61', '464']
['198', '37', '929', '830', '260', '88', '212', '934', '663', '577', '642', '659', '140', '139', '367', '207', '901', '691', '532', '300']
['6', '695', '259', '437', '879', '827', '295', '436', '356', '35', '296', '376', '698', '750', '103', '102', '368', '410', '589', '373']
['195', '685', '805', '817', '29', '767', '588', '771', '306', '42', '982', '654', '425', '944', '173', '290', '753', '831', '761', '92']
['266', '203', '338', '700', '670', '72', '97', '987', '367', '432', '481', '15', '176', '322', '940', '126', '528', '173', '123', '209']
['254', '752', '377', '617', '828', '905', '409', '548', '503', '91', '341', '310', '474', '596', '970', '830', '996', '952', '305', '225']
['944', '56', '394', '555', '430', '524', '874', '832', '252', '831', '497', '83', '564', '474', '409', '956', '538', '975', '328', '881']
['653', '353', '409', '720', '492', '101', '221', '163', '655', '781', '516', '579', '281', '767', '384', '716', '715', '485', '498', '811']
['14', '548', '589', '107', '794', '485', '885', '114', '586', '333', '337', '44', '457', '990', '87', '187', '752', '85', '185', '551']
['988', '874', '179', '893', '731', '262', '375', '5', '223', '466', '497', '698', '550', '749', '184', '253', '115', '170', '915', '374']
['631', '592', '967', '164', '249', '360', '57', '71', '177', '412', '833', '525', '520', '854', '566', '752', '794', '341', '903', '940']
['494', '898', '520', '561', '442', '622', '267', '579', '709', '886', '325', '852', '597', '787', '822', '881', '545', '613', '421', '199']
['502', '397', '652', '634', '36', '875', '653', '780', '489', '327', '404', '333', '289', '964', '694', '813', '470', '293', '499', '826']
['67', '597', '725', '897', '135', '33', '894', '685', '721', '712', '723', '678', '40', '426', '377', '805', '804', '375', '45', '596']
['328', '329', '42', '29', '425', '334', '406', '732', '365', '381', '324', '974', '531', '912', '326', '728', '784', '339', '195', '772']
['216', '303', '484', '752', '134', '202', '83', '292', '824', '259', '589', '291', '983', '920', '998', '621', '773', '640', '968', '735']
['389', '417', '924', '808', '10', '409', '320', '415', '250', '489', '246', '341', '225', '814', '766', '862', '585', '890', '713', '258']
['336', '71', '889', '50', '843', '554', '916', '900', '819', '954', '117', '368', '281', '596', '309', '42', '888', '370', '354', '296']
['347', '798', '311', '30', '387', '845', '525', '631', '614', '475', '23', '856', '485', '50', '240', '82', '456', '982', '635', '95']
['688', '880', '863', '954', '336', '524', '241', '385', '218', '635', '290', '142', '302', '987', '975', '584', '422', '300', '929', '965']
['50', '609', '171', '660', '381', '902', '234', '212', '187', '441', '824', '11', '318', '733', '250', '620', '892', '542', '52', '400']
['150', '240', '587', '712', '475', '976', '666', '819', '93', '146', '732', '743', '494', '543', '801', '232', '885', '92', '619', '122']
['965', '799', '204', '649', '231', '257', '357', '353', '749', '631', '697', '865', '105', '84', '159', '146', '918', '462', '59', '742']
['30', '656', '605', '917', '791', '872', '634', '570', '659', '59', '560', '60', '670', '348', '540', '80', '492', '349', '408', '295']
['366', '957', '263', '634', '619', '478', '696', '192', '191', '871', '867', '494', '386', '950', '841', '748', '723', '13', '278', '609']
['833', '110', '307', '326', '35', '448', '496', '335', '97', '399', '982', '366', '649', '951', '971', '859', '661', '728', '738', '407']
['457', '233', '15', '676', '449', '977', '502', '570', '816', '404', '671', '869', '643', '741', '638', '909', '817', '712', '694', '556']
['538', '416', '362', '242', '62', '587', '99', '901', '256', '442', '710', '435', '654', '168', '116', '133', '801', '564', '211', '986']
['455', '468', '229', '294', '344', '13', '943', '390', '581', '275', '573', '267', '442', '51', '720', '101', '312', '517', '994', '319']
['435', '35', '72', '795', '731', '293', '968', '272', '82', '816', '928', '693', '985', '175', '812', '78', '695', '449', '407', '706']
['742', '281', '408', '925', '719', '311', '381', '289', '236', '866', '411', '761', '146', '995', '599', '238', '898', '933', '765', '91']
['413', '591', '236', '942', '10', '363', '982', '968', '299', '219', '66', '860', '803', '150', '828', '281', '217', '145', '474', '653']
['959', '847', '82', '572', '858', '382', '449', '88', '363', '405', '706', '199', '33', '734', '740', '534', '269', '201', '359', '756']
['769', '436', '499', '216', '421', '297', '253', '341', '985', '53', '369', '950', '148', '742', '671', '532', '285', '442', '36', '467']
['303', '348', '946', '850', '910', '95', '646', '701', '514', '918', '705', '357', '380', '61', '690', '407', '220', '932', '599', '915']
['103', '660', '301', '867', '666', '881', '521', '186', '265', '849', '878', '650', '136', '969', '257', '155', '271', '4', '222', '98']
['139', '213', '420', '706', '276', '342', '994', '793', '412', '161', '462', '449', '726', '174', '349', '513', '167', '773', '929', '129']
['730', '595', '934', '8', '997', '757', '894', '652', '422', '113', '713', '613', '408', '97', '980', '983', '162', '183', '513', '784']
['580', '917', '319', '135', '25', '229', '55', '583', '806', '496', '400', '716', '503', '793', '430', '261', '180', '807', '375', '715']
['0', '464', '434', '8', '228', '35', '498', '402', '790', '169', '223', '802', '513', '610', '482', '345', '789', '294', '839', '901']
['215', '351', '488', '888', '352', '560', '281', '185', '975', '555', '746', '992', '705', '97', '548', '348', '964', '468', '721', '815']
['597', '436', '192', '87', '663', '742', '142', '945', '463', '782', '616', '571', '784', '395', '836', '295', '454', '908', '962', '421']
['230', '160', '404', '460', '617', '13', '106', '601', '748', '638', '5', '763', '329', '977', '639', '655', '347', '265', '498', '465']
['18', '439', '678', '768', '470', '744', '601', '272', '991', '318', '457', '84', '134', '853', '316', '554', '810', '500', '641', '828']
['509', '791', '329', '558', '963', '158', '706', '42', '365', '522', '760', '560', '21', '621', '578', '359', '554', '89', '192', '659']
['147', '20', '192', '738', '844', '252', '972', '609', '773', '829', '505', '975', '770', '821', '639', '152', '489', '930', '857', '684']
['156', '356', '386', '197', '703', '885', '408', '788', '726', '635', '825', '98', '138', '349', '606', '134', '241', '568', '507', '440']
['737', '813', '130', '71', '369', '127', '693', '856', '299', '971', '870', '872', '5', '187', '39', '917', '504', '106', '926', '807']
['296', '39', '48', '782', '883', '148', '114', '448', '668', '186', '721', '51', '880', '180', '247', '662', '386', '352', '858', '368']
['985', '746', '920', '466', '408', '83', '576', '265', '906', '318', '533', '395', '770', '212', '316', '320', '711', '478', '526', '596']
['334', '221', '620', '482', '550', '727', '988', '367', '141', '287', '546', '491', '658', '582', '580', '336', '433', '124', '561', '958']
['787', '31', '507', '314', '677', '384', '377', '114', '71', '703', '594', '307', '364', '521', '617', '598', '613', '857', '539', '267']
['190', '562', '959', '754', '267', '606', '850', '496', '713', '342', '812', '705', '279', '528', '292', '967', '557', '684', '213', '745']
['480', '751', '79', '201', '563', '993', '458', '75', '487', '49', '362', '374', '198', '214', '167', '647', '231', '300', '561', '227']
['572', '227', '934', '642', '597', '335', '961', '255', '958', '123', '851', '401', '266', '347', '774', '422', '57', '922', '938', '140']
['585', '200', '7', '987', '204', '624', '292', '279', '154', '58', '264', '765', '855', '646', '307', '964', '965', '419', '740', '960']
['653', '542', '803', '520', '187', '522', '758', '924', '738', '607', '47', '201', '434', '259', '296', '941', '944', '706', '865', '794']
['45', '570', '515', '322', '235', '270', '141', '734', '530', '907', '933', '60', '608', '331', '442', '41', '221', '900', '550', '650']
['364', '341', '571', '518', '61', '954', '582', '107', '736', '365', '825', '803', '295', '388', '997', '826', '158', '326', '200', '753']
['271', '315', '251', '518', '951', '880', '280', '442', '687', '23', '887', '616', '810', '665', '216', '911', '483', '709', '354', '255']
['465', '53', '1']
['21', '130', '491', '286', '678', '458', '610', '301', '513', '31', '905', '527', '271', '931', '295', '551', '909', '272', '247', '15']
['301', '837', '800', '1', '74', '306', '323', '214', '910', '568', '644', '804', '282', '925', '704', '810', '268', '765', '424', '415']
['125', '269', '711', '50', '271', '970', '163', '959', '783', '42', '451', '575', '611', '969', '739', '139', '112', '854', '437', '593']
['7', '518', '89', '167', '815', '746', '162', '67', '962', '337', '209', '438', '882', '652', '213', '675', '963', '825', '321', '769']
['967', '473', '715', '976', '30', '784', '478', '935', '489', '616', '571', '588', '920', '814', '776', '507', '777', '908', '737', '458']
